id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40275120,Apartamento aconchegante e ambiente familiar.,311117877,Adriana,,Olaria,-2.284.644,-4.326.989,Entire home/apt,136,5,6,2022-04-03,0.22,1,141
10559664,Apartamento inteiro para casal,54463229,Adalberto E Roberta,,Santa Teresa,-2.291.691,-4.318.106,Entire home/apt,845,1,0,,,3,365
10151051,Romm with breakfast/Big House,52098720,Carlos,,Pechincha,-2.292.361,-4.335.279,Private room,792,1,0,,,1,365
4735023,"House in a gated community, at Barra.",24446407,Viviane,,Barra da Tijuca,-2.300.762,-4.329.943,Entire home/apt,1056,30,1,2018-01-22,0.02,1,243
14119086,We Lemos,83755310,Ana Carla De Lemos,,Jacarepaguá,-2.296.563,-4.340.532,Private room,200,2,21,2022-12-17,0.27,1,355
42245641,Quarto próximo ao centro,333857358,Rafaele,,Rio Comprido,-2.292.626,-4.320.549,Private room,435,1,1,2020-02-25,0.03,5,163
26870315,"Linda Cobertura/ av Lúcio Costa,Vista Praia/Barra",113818999,Deise,,Barra da Tijuca,-2.301.263,-4.338.174,Entire home/apt,2500,3,1,2021-01-25,0.04,2,225
692193363219804169,Condomínio Residencial em Jacarepaguá.,233117139,Lissandra,,Anil,-229.529.659,-433.448.187,Entire home/apt,300,1,4,2022-11-13,01.02,1,350
689128499659841949,AP 8 GAMBOA LOFT MOBILIADO E FINAMENTE DECORADO,449055454,Wilson,,Santo Cristo,-22.896.070.399.817.300,-4.319.902.694.670.760,Entire home/apt,414,1,0,,,8,68
41859585,"Apartamento rua Paula Matos, Santa Teresa, RJ",202876681,Yan,,Santa Teresa,-2.291.275,-4.319.314,Private room,350,6,1,2020-01-27,0.03,1,180
31579994,Conforto no meio da floresta pertinho de tudo,523251,Humberto,,Itanhangá,-2.298.802,-4.331.361,Entire home/apt,2937,2,2,2021-12-05,0.05,5,272
42295520,Apartamento 2 quartos em frente ao Norte Shopping,912476,Bruna,,Cachambi,-2.288.642,-4.327.868,Entire home/apt,203,3,12,2022-01-14,0.35,1,339
908175,Great beach  2 bedroom apartment in Copa,3659960,Bianca,,Leme,-2.296.084,-4.316.717,Entire home/apt,369,3,4,2020-03-09,0.04,3,272
2318512,COBERTURA NO MARACANA,11840547,Flavia,,Maracanã,-2.291.311,-4.323.058,Entire home/apt,2173,15,0,,,1,365
581063036591550103,Quarto com varanda - Ponto central de Botafogo,71106077,Filipe,,Botafogo,-22.950.706.481.933.500,-4.319.301.986.694.330,Private room,113,3,1,2022-09-09,0.27,6,156
8520548,Loft Vista Mar Av. Atlântica,44864535,Manoella,,Copacabana,-2.297.882,-4.318.842,Entire home/apt,486,2,75,2022-06-07,0.96,4,331
691897850775628116,AWSOME W/ SEA VIEW 1-BDR BARRA B1-0010,473492239,Mauricio,,Barra da Tijuca,-2.301.364,-4.330.373,Entire home/apt,1120,1,0,,,29,352
577710421109961739,"Para casal ou 4 pes, metrô Saens Pena, Maracanã",232555342,Regina,,Tijuca,-2.292.241,-432.343,Entire home/apt,686,2,12,2022-12-19,1.41,8,339
707481143849357860,Luxurious Designer Flat w/Pool @ Pepê/Barra Beach,3050767,Andrea,,Barra da Tijuca,-23.014.200.435.783,-43.298.812.296.889.400,Entire home/apt,852,3,1,2022-11-14,0.65,2,139
54221125,Apartamento de temporada no Recreio Rio de Janeiro,439665579,Ana Paula Bitencourt,,Recreio dos Bandeirantes,-230.066,-4.344.228,Entire home/apt,893,5,0,,,1,356
9906989,Apartamento no Flamengo,14670035,Érica,,Flamengo,-2.292.829,-431.745,Entire home/apt,650,3,18,2022-11-15,0.21,2,352
17297289,"Quarto silencioso, arejado e muito aconchegate",21808207,Renata,,Santa Teresa,-229.164,-4.319.038,Private room,70,1,40,2021-01-08,0.56,1,162
40530099,SUITE FUNDOS 50 METROS DA PRAIA DO LEME-COPACABANA,231159376,Ursula,,Leme,-2.296.256,-4.317.009,Private room,450,1,2,2020-02-29,0.05,4,177
31144715,Apartamento em Copacabana,232780076,Nilton,,Copacabana,-2.298.088,-4.319.421,Entire home/apt,124,2,78,2022-09-12,1.60,2,182
15907420,Apto Lapa espaçoso prx de tudo! $ p/ONG  educativa,10555251,Task Brasil,,Santa Teresa,-2.291.455,-4.318.326,Entire home/apt,850,3,21,2022-10-11,0.31,2,327
671618083017166065,"Apt Parque Olímpico 
O mais completo da região",272752257,Felipe,,Jacarepaguá,-229.684,-4.339.034,Entire home/apt,714,3,4,2022-12-11,0.83,7,83
12579716,New Apart Olympic Park,45213849,Marcos,,Jacarepaguá,-2.296.669,-4.339.494,Entire home/apt,457,7,4,2022-10-16,0.06,1,342
745843703655261640,Flat encantador no Leblon,266853213,Claudia Márcia Azevedo,,Leblon,-229.851.101,-4.322.683.989.999.990,Entire home/apt,643,2,0,,,3,341
691497139344054224,EcoCasa Silvestre Quarto Guapuruvu,97097773,Alessandro,,Santa Teresa,-2.294.173,-4.320.643,Private room,400,1,1,2022-09-10,0.27,3,364
48544626,Ipanema Beach Block Suites Seconds from the Beach,70933,Goitaca,,Ipanema,-2.298.475,-4.320.373,Entire home/apt,4643,2,2,2021-12-22,0.09,8,288
670429727743912951,Ano novo 2023 . Dormitorio Feminino Ipanema Club,426256392,Ipanema Club,,Ipanema,-229.864,-4.320.626,Shared room,249,3,0,,,15,0
13681963,Excelente apartamento para as Olimpíadas!,79658279,Marcia,,Recreio dos Bandeirantes,-2.303.005,-4.346.967,Entire home/apt,600,10,0,,,1,89
728197408183117650,Bella Acomodação/ Juenesse Arena/ Praia da Reserva,455861964,Lisiane,,Jacarepaguá,-229.682,-43.396,Entire home/apt,340,3,5,2022-12-13,1.81,1,39
748483671632427694,"Omar do Rio: Modern 2Qtos 400m from Copacabana Beach and 200m from Cantagalo Metro, with Garage, 250mbps Internet, Smart TV and Workstation (XS 83/304)",6000862,Omar Do Rio,,Copacabana,-229.762,-4.319.321,Entire home/apt,2023,1,1,2022-11-22,0.79,125,249
22262489,Apartamento Jotape,22703299,Joao Paulo,,Leblon,-2.298.284,-432.238,Entire home/apt,650,5,19,2022-11-30,0.32,1,345
14118570,Suíte para Olimpíadas e Paralimpíadas 2016,85097296,Ramon,,Jacarepaguá,-229.692,-4.339.454,Private room,350,10,0,,,1,87
886300,Best host of Rio - At the foot of Sugar Loaf,4698706,Marcio & Claudio,,Urca,-2.295.539,-4.316.666,Entire home/apt,686,2,372,2022-12-21,03.09,2,162
5801336,Ótimo apt na Lapa,30098076,João,,Santa Teresa,-2.291.489,-4.318.269,Entire home/apt,800,3,0,,,1,74
20861579,ROCK IN RIO 2022,147191098,Jorge,,Jacarepaguá,-2.296.533,-433.979,Private room,2500,1,2,2018-01-02,0.03,2,365
47271957,Pineapples Mqc502 | Penthouse 2 pax in Ipanema,371026651,Pineapples,,Ipanema,-2.298.351,-432.065,Entire home/apt,2440,1,37,2022-12-10,1.69,84,293
657990672822883147,Encanto da Barra da Tijuca / Jeunesse Arena,67189647,Vinicius,,Jacarepaguá,-2.296.644,-4.339.781,Entire home/apt,493,2,12,2022-12-19,03.05,1,210
746942813083291577,CopaStudio II: bem localizado e moderno,19026204,Pedro,,Copacabana,-2.297.268,-4.319.203,Entire home/apt,890,2,2,2022-12-13,1.82,2,328
51082059,Cozy condo in Leblon,38915696,Guilherme,,Leblon,-2.298.329,-4.322.263,Entire home/apt,900,2,59,2022-12-14,3.46,1,281
787832539919769530,Ipanema Urban Beach 2 quartos,5737780,Fabi,,Ipanema,-229.839.753,-432.041.652,Entire home/apt,1014,3,0,,,12,60
27778712,COPACABANA-IPANEMA CLASSIC APARTMENT,201418761,Carlos,,Ipanema,-2.298.741,-4.319.267,Entire home/apt,99,5,18,2020-02-16,0.37,12,325
846689,Copacabana Beautiful Studio Beside Ipanema,4421271,Monica,,Copacabana,-2.298.106,-4.319.416,Entire home/apt,550,4,289,2022-12-14,2.38,1,57
43302170,🌟Studio Moderno Ipanema🌟naPraia🏖Metro🚉Seguro🔐,344796195,Mauricio Esposito,,Ipanema,-2.298.519,-4.320.369,Entire home/apt,611,3,146,2022-12-18,4.82,2,15
679581340311288190,Apto Rio2 - à pé para o Rock in Rio,10134512,Thiago,,Jacarepaguá,-2.297.017,-4.338.696,Entire home/apt,2170,4,2,2022-09-05,0.50,1,168
709383720684087773,Sam604| Apt in the most charming spot in Leme,1982737,Estadia,,Leme,-229.629.267,-431.704.465,Entire home/apt,2700,1,2,2022-11-20,0.54,107,256
604541768550047582,Apartamento novo em frente ao Rock in Rio,224334113,Felipe,,Jacarepaguá,-2.296.778,-4.339.061,Entire home/apt,800,3,2,2022-09-12,0.51,1,361
584022023669461274,Um Bora Bora para você.,47584281,Renato,,Jacarepaguá,-2.297.176,-4.338.951,Entire home/apt,1282,1,4,2022-10-17,0.47,118,364
704925137909965853,Lindo apartamento no Leblon,113997985,HomeRio,,Leblon,-2.298.146,-4.322.094,Entire home/apt,1200,7,1,2022-09-11,0.27,25,8
703569242592741562,"Apartamento reformado, 500 metros do Rock in Rio",159131179,Matheus,,Jacarepaguá,-2.296.977,-4.339.477,Entire home/apt,1800,8,0,,,1,364
691354223018127801,Your VIP cabin at Ipanema sunset A1-009,473492239,Mauricio,,Ipanema,-2.298.818,-4.319.206,Entire home/apt,4329,1,0,,,29,343
53295994,Apto no melhor ponto de Ipanema,319672,Valeria,,Ipanema,-2.298.453,-4.321.279,Entire home/apt,1236,3,50,2022-12-21,3.84,5,167
2979781,Luxurious Beachfront Apt 3400sq ft,15198722,Paulo,,Barra da Tijuca,-2.301.364,-4.330.119,Entire home/apt,3703,5,18,2022-12-03,0.22,1,361
773269390025912270,Rio089 - Triplex penthouse overlooking the sea in Ipanema,22805631,Latin Exclusive,,Ipanema,-229.846,-4.320.465,Entire home/apt,11179,1,0,,,43,362
704201041738738098,Quarto Grande. Vista Linda.,47500788,Robert,,São Conrado,-2.299.592,-4.326.144,Private room,459,1,1,2022-09-10,0.27,4,243
47123443,"Pineapples BPremium T1 | Suite, pool and gym",371026651,Pineapples,,Barra da Tijuca,-2.300.256,-4.339.276,Entire home/apt,1373,1,8,2022-12-26,0.55,84,356
20283820,O Loft mais aconchegante do Leblon.,76543192,Arabela,,Leblon,-2.298.606,-4.322.844,Entire home/apt,586,6,38,2022-12-27,0.60,1,72
2398851,House Rio de Janeiro. World Cup.,12194898,Gil,,Santa Teresa,-2.291.673,-4.318.167,Entire home/apt,2000,1,0,,,1,365
1097585,Great penthouse in Rio de Janeiro w/ cats,6031900,Priscila,,Gávea,-2.297.513,-4.323.038,Entire home/apt,1200,4,6,2018-11-08,0.05,2,84
739586773815634693,"Hospedagem na Casa dos Pets, próximo ao Maracanã.",84720128,Maria Denyse,,Vila Isabel,-2.291.115,-4.324.275,Entire home/apt,300,1,1,2022-11-13,0.64,1,356
594093122300346062,Apartamento tipo casa em condomínio bucólico,62576155,Carolina,,Copacabana,-2.297.573,-4.319.384,Entire home/apt,720,2,4,2022-11-15,0.48,2,326
53705383,KitNet no centro do Rio de Janeiro,313532435,Leonia,,Santa Teresa,-2.291.442,-431.909,Entire home/apt,136,1,35,2022-12-07,2.80,1,156
692855509416370567,Quarto simples para casal ou solteiros (anuncio 2),144600956,Fabio,,São Francisco Xavier,-2.290.032,-432.417,Private room,60,2,2,2022-09-10,0.51,3,264
13967411,Condomínio Club spa le Parc barra,76512874,Vander,,Barra da Tijuca,-2.299.826,-4.334.774,Private room,4751,1,0,,,1,364
778266243211323517,Fer204| 2 bedrooms in the famous Dias Ferreira str,1982737,Estadia,,Leblon,-229.821.531,-432.249.886,Entire home/apt,422,1,0,,,107,249
13729225,Casa na Praia da Moreninha,33517045,Lisy,,Paquetá,-2.275.358,-4.310.784,Entire home/apt,600,20,0,,,1,83
693510470739469750,Quarto casal em amplo apartamento na Gávea,474984506,Antonio,,Gávea,-2.297.295,-4.323.124,Private room,294,1,2,2022-09-10,0.51,2,354
822913,"5 min a pé - Praia de Copacabana, Metro, WiFi V",449677,Renato / Louri,,Copacabana,-2.298.093,-4.319.337,Entire home/apt,636,6,36,2022-12-13,0.30,8,81
10548128,Incrível Vista Mar,54398007,Sérgio,,Barra da Tijuca,-2.301.092,-4.336.828,Entire home/apt,807,2,252,2022-12-25,2.99,2,89
41017871,Quarto privativo em apartamento no Recreio,26922360,Carla,,Recreio dos Bandeirantes,-2.300.696,-4.348.297,Private room,643,1,0,,,2,362
30314303,Lindo  2 quartos Leblon próximo à Dias Ferreira,155905588,Ana,,Leblon,-229.845,-4.322.861,Entire home/apt,1057,4,4,2022-10-16,0.39,1,250
703713853310498479,Apt Jardim Sulacap,294141241,Rose,,Jardim Sulacap,-2.289.385,-4.339.654,Entire home/apt,130,1,0,,,2,365
52428682,"FLAT NA PRAIA DE BOTAFOGO, VISTA P/ PÃO DE AÇÚCAR",221911114,Railton,,Botafogo,-2.294.618,-4.318.232,Entire home/apt,350,1,37,2022-12-04,3.25,1,12
53999725,EcoCasa Silvestre Quarto Embaúba,97097773,Alessandro,,Santa Teresa,-2.294.163,-4.320.704,Private room,400,1,1,2022-09-11,0.27,3,365
13751640,Espaço zen,71993371,Edezio Ribeiro Jr,,Jardim Guanabara,-22.806,-4.320.424,Private room,100,1,0,,,1,88
53290689,Posto 5 (quadra da praia) vista do mar,159247207,Amanda,,Copacabana,-22.979.101,-43.190.266,Entire home/apt,535,3,21,2022-12-24,3.23,2,281
13230314,1Quarto individual/casal RioCentro,29070390,Ludmila,,Jacarepaguá,-2.296.654,-4.339.862,Private room,257,2,7,2022-09-11,0.09,2,363
33599881,Apartamento Moderno e silencioso,476162,Simone,,Copacabana,-229.815,-4.319.011,Entire home/apt,494,5,6,2022-12-11,0.18,7,258
39742513,Espace Amarelo by Casa Amarelo,50270482,Laurent,,Santa Teresa,-2.291.659,-4.318.253,Entire home/apt,5050,1,2,2022-02-17,0.14,10,34
730442278353109555,Apartamento no coração de Ipanema,482239321,António Jorge,,Ipanema,-229.845.544,-43.202.623,Entire home/apt,457,5,4,2022-12-24,2.18,1,41
47711915,Suíte em Casa Pousada- melhor ponto de Copacabana!,54477368,Camila,,Copacabana,-2.297.055,-431.899,Private room,866,2,17,2022-11-25,0.72,5,346
29190877,02 Qts p/4 no Coração do Leblon com internet 240M,1422607,Leo&Archanjo,,Leblon,-2.298.184,-4.322.356,Entire home/apt,1020,4,32,2022-11-16,0.65,38,81
14030256,"Omar do Rio: Modern Room with/ Cinematographic View, with Garage, Swimming Pool and Sauna. Fast Internet + Smart TV (V 90/102)",6000862,Omar Do Rio,,Vidigal,-2.299.503,-4.323.519,Entire home/apt,1305,2,127,2022-12-05,1.64,125,256
50862415,"Piscina privativa, churrasqueira e PS4.",4420701,Gustavo,,Jacarepaguá,-2.296.945,-4.339.144,Entire home/apt,1001,3,18,2022-11-27,01.04,14,349
45810135,O flat na Praia.,338117271,Dalton,,Barra da Tijuca,-2.301.078,-433.538,Entire home/apt,827,2,44,2022-12-19,1.68,1,158
770121232237770157,"Omar do Rio: Studio with Sea View, 80m from Copacabana Beach, Internet 300mbps + Smart TV (BRX 58/905)",6000862,Omar Do Rio,,Copacabana,-2.296.596,-4.317.617,Entire home/apt,909,1,0,,,125,322
35515814,Espaçoso ao lado da praia com excelente custo,257601767,Raquel Grama,,Ipanema,-2.298.769,-4.319.237,Entire home/apt,2150,3,13,2022-04-24,0.36,46,301
18110467,Loft Tropical - Barra de Guaratiba,11268009,Lilian,,Barra de Guaratiba,-2.302.655,-435.466,Entire home/apt,657,1,150,2022-12-11,2.23,3,323
54301294,Apartamento sofisticado próximo a praia | Ipanema,427221297,Aruan,,Ipanema,-2.298.517,-4.321.173,Entire home/apt,500,3,17,2022-11-29,1.50,1,343
694338375485632582,"Apartamento em Copacabana, Rio de Janeiro",227686970,Thiago,,Copacabana,-229.774.734,-431.944.839,Entire home/apt,757,2,5,2022-12-19,1.83,1,321
13753838,2 Bedrooms in front of Olympic Arena,22801231,Marcio,,Jacarepaguá,-2.297.017,-4.339.198,Entire home/apt,1000,10,0,,,1,88
787565310233157539,"Central Apartment in Rio, Lapa",37614933,Jonise,,Centro,-2.291.410.736.433.740,-4.318.825.476.345.220,Entire home/apt,271,13,0,,,1,148
265072,New Apartment near Copacabana Beach,829630,Luciana,,Copacabana,-2.296.554,-4.317.655,Entire home/apt,497,2,112,2022-12-19,0.84,3,52
556622023916097055,"Apartamento aconchegante, perto da praia. P5",71291292,João,,Copacabana,-229.779,-4.319.331,Entire home/apt,1300,2,8,2022-09-14,0.76,1,362
32278748,Residência de charme,16868617,Marcio,,Flamengo,-2.292.685,-4.317.302,Entire home/apt,1500,5,0,,,1,89
695680138919815808,Cobertura duplex para o Rock in Rio!,433953462,Desiree,,Jacarepaguá,-2.296.964,-4.339.122,Entire home/apt,2350,1,0,,,1,364
54007159,Copacabana beach aconchegante.,12902528,Lilien,,Copacabana,-2.297.349,-4.318.605,Entire home/apt,260,2,0,,,13,307
39912158,"Quarto individual c/ TV, perto do aeroporto e UFRJ",110182552,Matheus,,Jardim Guanabara,-2.281.013,-4.319.772,Private room,65,1,0,,,1,89
14917515,ipanema  lo melhor do rio de janeiro,31398548,Carmem,,Ipanema,-2.298.473,-4.320.365,Entire home/apt,1464,4,0,,,1,179
555844505225590615,Suhcasa Studio Encantador Bairro de Fátima - Lapa,310319158,Suellen,,Santa Teresa,-2.291.664,-4.318.761,Entire home/apt,567,1,24,2022-12-23,2.32,25,24
15579764,Lapa comfortable,100372144,Rio,,Centro,-2.291.163,-4.318.449,Shared room,157,1,0,,,1,364
20794961,Quarto aconchegante próximo a praia,147086547,Marisa,,Copacabana,-2.296.992,-4.318.895,Private room,393,2,8,2022-09-11,0.13,1,79
777005773777526120,Melhor localização no Leblon.,484819323,Miguel,,Leblon,-2.298.471,-4.322.319,Entire home/apt,2400,1,0,,,4,364
14296086,Adorável Leblon,87303452,Cristina,,Leblon,-2.298.208,-43.222,Entire home/apt,788,4,52,2022-12-10,0.67,1,289
5183543,Apartamento Flamengo - Carnaval,26810936,Vasconcelos,,Flamengo,-2.292.777,-4.317.545,Entire home/apt,800,6,0,,,1,365
723034856542091406,Studio TaTi,51162050,Lucia,,Copacabana,-2.297.823,-4.319.422,Entire home/apt,786,2,1,2022-11-14,0.64,2,87
42971529,CT1206|Copacabana,341697220,Blue Rentals,,Copacabana,-2.296.655,-4.318.285,Entire home/apt,129,1,27,2022-09-02,0.91,13,69
714498210686485475,"Ipanema FLAT  Lindo com camareira, quadra da praia",137007102,FGibran,,Ipanema,-2.298.652,-4.320.455,Entire home/apt,900,4,9,2022-12-12,3.38,20,128
53259460,Apartamento Espaçoso na Avenida Atlântica,26945147,Rodrigo,,Copacabana,-2.297.391,-4.318.561,Entire home/apt,1200,1,39,2022-11-29,2.85,26,125
11496723,ALUGUEL PARA OLIMPIADAS 2016,60542609,Rogerio,,Jacarepaguá,-2.297.115,-4.339.026,Entire home/apt,1300,20,0,,,1,365
779635364695890174,Charme da Glória,5737780,Fabi,,Santa Teresa,-22.919.187.818.660.400,-43.178.535.997.867.500,Entire home/apt,177,4,0,,,12,123
774061369238980371,Desfrute do verde de Copacabana,9991082,Monica,,Copacabana,-2.297.761.168.623.230,-43.193.861.627.508.500,Entire home/apt,800,2,0,,,4,119
679110611284778828,"Apartamento em cond.  Luxo, Próximo ao Rock in Rio",274012673,Raquel,,Jacarepaguá,-2.296.698,-4.338.711,Entire home/apt,1000,2,1,2022-09-11,0.27,1,331
687074890420718693,Lindo apartamento em frente a quinta da boa VISTA,83354976,Adriano,,São Cristóvão,-2.290.961,-4.322.198,Entire home/apt,271,1,11,2022-12-02,3.24,4,354
564598759105392858,hotel nacional rio de janeiro 5 estrela,445577939,Marli,,São Conrado,-2.299.698,-4.325.586,Private room,790,7,0,,,1,362
610839447951634462,ROOM 6BEDS Parque Olímpico RioCentro Barra Recreio,3308731,Luiz Gustavo,,Jacarepaguá,-2.296.535,-4.339.554,Shared room,100,1,0,,,8,360
30150134,Cozy renovated apartment 3 rooms in Copacabana.,16636920,Leonardo,,Lagoa,-2.297.646,-4.319.522,Entire home/apt,2500,2,59,2022-09-12,1.20,1,352
634031248482499413,Exclusive Barra Paraíso,47584281,Renato,,Jacarepaguá,-22.971.363,-43.395.321,Entire home/apt,1037,1,0,,,118,365
16014664,Apartamento aconchegante no Leme !,3130782,Aldaíza  Aldado,,Leme,-2.296.286,-4.317.107,Entire home/apt,850,3,5,2022-09-13,0.13,1,352
14180518,Alugo para olimpíadas.  Dois quartos,85898932,Eduardo,,Flamengo,-2.292.703,-4.317.576,Entire home/apt,300,15,0,,,1,364
47267124,APARTAMENTO CHARMOSO A UMA QUADRA DA PRAIA,339574517,Claudio,,Copacabana,-2.297.325,-4.318.564,Entire home/apt,1043,2,31,2022-12-13,1.94,2,131
41153098,Estiloso STUDIO em Botafogo. Próximo a TUDO.,95301651,Luis Eduardo,,Botafogo,-2.294.848,-4.318.191,Entire home/apt,357,2,137,2022-12-21,3.75,1,14
3324543,Wonderful loft at Leme/Copacabana,16784678,Lucas,,Leme,-2.296.253,-4.317.053,Entire home/apt,414,10,227,2022-10-11,2.76,1,30
52936623,#CabanaDeCopa,89333971,Rosana,,Copacabana,-2.296.466,-4.318.296,Private room,100,1,0,,,1,303
549932570951545069,Fer302| Bedroom and Living Room near Leblon Beach,1982737,Estadia,,Leblon,-2.298.511.505.126.950,-4.322.792.053.222.650,Entire home/apt,1680,1,27,2022-12-20,2.60,107,244
15917817,605 COPACABANA 2 QUARTOS - COM TERRAÇO PANORÂMICO PARA A PRAIA E CRISTO.,103275390,Anderson,,Copacabana,-2.297.359,-4.318.603,Entire home/apt,1848,1,283,2022-12-12,3.82,4,271
2957079,FLAMENGO CATETE SUBWAY - UP TO 4 GUESTS,14468768,Heitor,,Flamengo,-2.292.697,-4.317.497,Entire home/apt,284,5,2,2022-09-12,0.06,2,355
64795,Ipanema amazing 3 BDRs apartment.,93005,Andrea,,Ipanema,-2.298.169,-432.028,Entire home/apt,1243,3,48,2022-12-03,0.33,1,146
720416990699515474,O Melhor do Leblon com Area Externa,21931975,Cristina,,Leblon,-2.298.525,-4.322.844,Entire home/apt,450,5,0,,,14,117
584020611556428113,Apartamento encantador no Leme,11607286,Josana,,Leme,-2.296.243,-4.317.255,Entire home/apt,211,3,5,2022-10-29,0.54,6,214
687152537432589811,Apartamento na melhor localização de Ipanema,303619392,Beto,,Ipanema,-229.816,-4.321.002,Entire home/apt,1423,2,8,2022-12-06,02.03,1,158
656608917498168174,Cheap and spacious 2 bedroom apartment in the charming neighborhood of Leme for 8 persons,74463624,Mozart,,Leme,-2.296.316,-4.317.132,Entire home/apt,5750,1,21,2022-12-05,3.58,75,71
17712025,Loft AP4 | Ipanema - by Injoy (Short & Long stay),40151333,Rita,,Ipanema,-2.298.149,-4.320.556,Entire home/apt,988,1,49,2022-12-01,0.74,8,126
706472067339641110,Apartamento próximo ao parque dos atletas,126460385,Carla,,Jacarepaguá,-2.296.698,-4.339.248,Entire home/apt,1064,1,0,,,1,364
41055264,"100mts da PRAIA!! AR CONDICIONADO, tudo NOVO!",300350946,Claudio,,Copacabana,-2.297.328,-4.318.613,Entire home/apt,1457,3,9,2022-03-02,0.25,1,21
773861079117534531,Super bem localizado c/2 quartos ao lado da praia,2919803,Felipe,,Ipanema,-2.298.606,-4.319.554,Entire home/apt,499,4,0,,,35,22
778044810410909436,Apartamento com linda Vista,121842185,Érika,,Vidigal,-2.299.366,-4.323.955,Entire home/apt,386,2,0,,,1,172
5144873,❤️ STUDIO APT IN BEST SPOT OF IPANEMA ❤️.,503995,❤️ BrUx ❤️,,Ipanema,-229.828,-4.320.467,Entire home/apt,564,1,247,2022-12-11,2.56,7,344
43235469,Confortável loft  na Lapa,97553200,Fernanda,,Centro,-22.914,-4.318.989,Entire home/apt,177,1,81,2022-12-23,2.90,1,315
47267615,Pineapples Nsc902 | Modern and in a great location,371026651,Pineapples,,Copacabana,-22.973,-4.318.729,Entire home/apt,2440,1,19,2022-12-25,1.28,84,312
704482745344888107,Oásis - Beleza e elegância .,47584281,Renato,,Jacarepaguá,-2.297.029,-4.339.469,Entire home/apt,750,1,2,2022-11-12,0.51,118,364
768062453226351880,Copacabana Urucum,60298129,Danide,,Copacabana,-2.297.487,-4.318.656,Entire home/apt,449,3,0,,,32,140
1012156,suite santa clara,4307081,Nereu A,,Copacabana,-2.296.969,-4.318.847,Private room,421,1,0,,,54,363
793707,"Ipanema, apt. 2 rooms, sea view, quite, sequre",4181393,Elena,,Ipanema,-2.298.395,-4.321.022,Entire home/apt,947,3,52,2022-11-05,0.43,1,298
667977206305282307,DORMITÓRIO MISTO C/ CAFÉ DA MANHÃ. IPANEMA CLUB,426256392,Ipanema Club,,Ipanema,-2.298.654,-4.320.512,Shared room,69,1,2,2022-12-03,0.83,15,247
17238356,3 QUARTOS LUXOSOS NO LEBLON !!!,1642748,Fabio,,Leblon,-2.298.263,-4.321.792,Entire home/apt,1414,1,1,2021-01-02,0.04,1,1
2460570,Rock in Rio - Cobertura espetacular,12581500,Filipe,,Jacarepaguá,-229.663,-4.338.845,Entire home/apt,3000,3,0,,,1,364
785565834688297464,Visual deslumbrante no Leblon,399958873,Leila,,Leblon,-22.981.713.003.212.800,-4.321.803.222.060.710,Entire home/apt,1200,5,0,,,2,66
11637570,Apartment Ipanema,55315780,Marcio,,Ipanema,-2.298.324,-4.320.949,Entire home/apt,756,5,8,2022-01-03,0.11,2,32
4677246,Best place in Rio de Janeiro!,23168259,Dafne,,Ipanema,-2.298.609,-4.319.366,Private room,210,5,13,2022-10-28,0.13,3,94
757663628948849822,Suíte Horizzonte Dia Barra,16064460,Rômulo,,Barra da Tijuca,-2.297.345,-4.339.327,Private room,500,5,2,2022-12-17,2,18,364
20826956,"Copacabana,  de frente para o mar para a família!",95691605,Gabriel,,Copacabana,-2.296.525,-4.317.591,Entire home/apt,299,3,91,2022-12-22,1.45,1,233
592661136903461104,Vista perfeita no melhor de Ipanema/Leblon,214026083,Danillo,,Ipanema,-2.298.324,-4.321.345,Private room,1200,1,4,2022-11-21,0.82,2,247
670425043189681931,Ano novo 2023 - Dormitorio Misto  The Ipanema Club,426256392,Ipanema Club,,Ipanema,-2.298.647,-4.320.531,Shared room,307,4,0,,,15,4
697052299319418226,Apartamento 6 pessoas 5min a pé do RIR Rock In Rio,443516659,Tadeu,,Jacarepaguá,-2.297.118,-4.339.299,Entire home/apt,2200,1,2,2022-09-12,0.54,1,365
691896456122105884,Apart Hotel & Fantastic Beach View 2-BDR - B1-002,473492239,Mauricio,,Barra da Tijuca,-2.301.333,-4.330.416,Entire home/apt,2474,1,0,,,29,340
2394710,JÓIA OLÍMPICA! Faça tudo a pé,12233126,Felipe,,Barra da Tijuca,-2.297.358,-4.339.681,Entire home/apt,395,2,22,2022-12-09,2.11,1,49
519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,,Ipanema,-2.298.653,-4.319.572,Private room,268,2,240,2022-11-19,1.87,1,237
658594284819371994,Ipanema apartment next to the beach.,150144948,Renan,,Ipanema,-229.856.706,-432.111.621,Entire home/apt,914,3,11,2022-12-23,02.09,4,169
7809167,Best flat of Copacabana,41110063,Bruna,,Copacabana,-2.297.498,-4.318.698,Entire home/apt,1200,2,30,2022-12-09,0.36,3,343
721671353706203544,I09 Modern 3BD Apt Ipanema 1 block Beach,248462674,Arthur,,Ipanema,-2.298.371,-4.321.264,Entire home/apt,3220,5,0,,,12,354
29160046,Apartamento Frontal Mar Praia do Pepê,82042309,Solon,,Barra da Tijuca,-2.301.612,-4.330.581,Entire home/apt,1800,3,0,,,3,59
